test_name,timestamp,model_name,passed,duration_seconds,llm_calls,input_tokens,output_tokens,plan,failure_stage,signifier_matches,signifier_reuse,reused_signifier_id,planning_path,initial_prompt_llm_calls,initial_prompt_input_tokens,initial_prompt_output_tokens,clarification_llm_calls,clarification_input_tokens,clarification_output_tokens,confirmation_llm_calls,confirmation_input_tokens,confirmation_output_tokens,plan_creation_llm_calls,plan_creation_input_tokens,plan_creation_output_tokens,other_llm_calls,other_input_tokens,other_output_tokens
simuhome_qt2_feasible_seed_87,2026-07-31T20:25:32.148527+03:00,gpt-5-mini|direct_code,failed,156.563,4,8170,3153,,assertion,,false,,no_plan,1,2401,947,0,0,0,2,2633,544,1,3136,1662,0,0,0
simuhome_qt2_feasible_seed_87,2026-07-31T20:29:23.820194+03:00,gpt-5-mini|direct_code,failed,161.749,4,7357,3279,"{""code"":null,""explanation"":""1) Verify the dining-room humidifier is available. 2) If it is already on, do nothing; otherwise turn it on using FanTurnOn at medium preset and 50% output. 3) After turning on, wait up to 5 minutes, polling every 5 seconds, for the dining-room humidity reading (qt2_feasible_seed_87_dining_room_environment/state) to rise above the current value 45.881%."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""humidifier"",""intent_text"":""the dining room is really dry today"",""parameter"":""humidity""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""affordance_id"":""qt2_feasible_seed_87_dining_room_dining_room_humidifier_1/available"",""expected_value"":true,""name"":""Check humidifier available"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_87/artifacts/qt2_feasible_seed_87_dining_room_dining_room_humidifier_1/properties/available"",""type"":""condition""},{""children"":[{""affordance_id"":""qt2_feasible_seed_87_dining_room_dining_room_humidifier_1/state"",""expected_value"":""on"",""name"":""Humidifier already on?"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_87/artifacts/qt2_feasible_seed_87_dining_room_dining_room_humidifier_1/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_87/artifacts/qt2_feasible_seed_87_dining_room_dining_room_humidifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_87_dining_room_dining_room_humidifier_1/FanTurnOn"",""name"":""Turn on humidifier"",""parameters"":{""percentage"":50,""preset_mode"":""medium""},""type"":""action""}],""name"":""Ensure humidifier on"",""type"":""selector""},{""affordance_id"":""qt2_feasible_seed_87_dining_room_environment/state"",""expected_value"":45.881,""name"":""Wait for humidity to rise"",""operator"":"">"",""poll_interval_seconds"":5,""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_87/artifacts/qt2_feasible_seed_87_dining_room_environment/properties/state"",""timeout_seconds"":300,""type"":""wait_condition""}],""name"":""Increase dining room humidity"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_87""}",assertion,0,false,,fresh_planning,2,3450,1312,0,0,0,1,253,142,1,3654,1825,0,0,0
simuhome_qt2_feasible_seed_25,2026-07-31T20:33:18.231754+03:00,gpt-5-mini|direct_code,failed,147.902,4,8246,3120,"{""code"":null,""explanation"":""User reports dusty-feeling bathroom air with throat and eye irritation. The bathroom air purifier (available, currently off) can address this. Plan: idempotently ensure the purifier is on (selector checks state=='on' then calls FanTurnOn with preset_mode='auto' and percentage=100). Then concurrently enable oscillation (FanOscillate true) and set fan percentage to 100 to maximize circulation. There is no explicit air-quality sensor or target band available in the hints, so the plan focuses on running the purifier at high power. If you want post-action verification against a specific sensor or a different preset/speed/duration, provide the target or permission and I will adjust the plan."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""the bathroom air feels kinda dusty my throat is a bit scratchy and my eyes feel gritty"",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":100,""preset_mode"":""auto""},""type"":""action""}],""name"":""Selector_1"",""type"":""selector""},{""children"":[{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/oscillate"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanOscillate"",""name"":""Fanoscillate"",""parameters"":{""oscillating"":true},""type"":""action""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/set_percentage"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanSetPercentage"",""name"":""Fansetpercentage"",""parameters"":{""percentage"":100},""type"":""action""}],""name"":""Parallel_2"",""policy"":""success_on_all"",""type"":""parallel""}],""name"":""improve_bathroom_air_quality"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_25""}",assertion,0,false,,fresh_planning,2,3705,1336,0,0,0,1,252,78,1,4289,1706,0,0,0
simuhome_qt2_feasible_seed_25,2026-07-31T20:37:02.383917+03:00,gpt-5-mini|direct_code,failed,160.28,4,7790,4708,"{""code"":null,""explanation"":""Turn on the bathroom air purifier and enable oscillation to circulate air. First check the purifier is available. If it's already on, do nothing. Otherwise, turn it on at high (100%) and enable oscillation, then wait up to 10 seconds to confirm the purifier reports state='on'. There is no air-quality sensor in the environment hints, so we can't verify particulate levels — we can only ensure the purifier is running."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""Man the bathroom air feels kinda dusty my throat is a bit scratchy and my eyes feel gritty, its annoying me a little"",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/available"",""expected_value"":true,""name"":""CheckAvailableIsTrue"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/available"",""type"":""condition""},{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""},{""children"":[{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":100,""preset_mode"":""high""},""type"":""action""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/oscillate"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanOscillate"",""name"":""Fanoscillate"",""parameters"":{""oscillating"":true},""type"":""action""},{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""WaitForStateIson"",""operator"":""=="",""poll_interval_seconds"":2,""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""timeout_seconds"":10,""type"":""wait_condition""}],""name"":""Sequence_2"",""type"":""sequence""}],""name"":""Selector_1"",""type"":""selector""}],""name"":""Improve bathroom air quality"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_25""}",assertion,0,false,,fresh_planning,2,3705,2215,0,0,0,1,243,142,1,3842,2351,0,0,0
simuhome_qt2_feasible_seed_25,2026-07-31T20:41:12.595884+03:00,gpt-5-mini|direct_code,failed,151.14,4,7976,3094,"{""code"":null,""explanation"":""There is no air purifier listed in the bathroom. The nearest available purifier is in the kids' room (qt2_feasible_seed_25_kids_room_kids_room_air_purifier_2) and is currently off. This behavior tree uses an idempotent pattern: if the purifier is already on the plan succeeds immediately; otherwise it will turn the purifier on at 100% (preset_mode 'high') and wait up to 10 seconds for its state to become 'on'. This should help reduce airborne dust and ease throat/eye irritation. If you prefer a different device, a different speed, or to open windows instead, tell me and I will adjust the plan."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""Man the bathroom air feels kinda dusty my throat is a bit scratchy and my eyes feel gritty, its annoying me a little"",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""affordance_id"":""qt2_feasible_seed_25_kids_room_kids_room_air_purifier_2/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_kids_room_kids_room_air_purifier_2/properties/state"",""type"":""condition""},{""children"":[{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_kids_room_kids_room_air_purifier_2/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_25_kids_room_kids_room_air_purifier_2/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":100,""preset_mode"":""high""},""type"":""action""},{""affordance_id"":""qt2_feasible_seed_25_kids_room_kids_room_air_purifier_2/state"",""expected_value"":""on"",""name"":""WaitForStateIson"",""operator"":""=="",""poll_interval_seconds"":2,""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_kids_room_kids_room_air_purifier_2/properties/state"",""timeout_seconds"":10,""type"":""wait_condition""}],""name"":""Sequence_1"",""type"":""sequence""}],""name"":""relieve_bathroom_irritation_using_purifier"",""type"":""selector""},""workspace_id"":""simuhome_qt2_feasible_seed_25""}",assertion,0,false,,fresh_planning,2,3584,1314,0,0,0,1,235,78,1,4157,1702,0,0,0
simuhome_qt2_feasible_seed_25,2026-07-31T20:44:52.418799+03:00,gpt-5-mini|direct_code,failed,159.662,4,7666,3485,"{""code"":null,""explanation"":""Turn on the bathroom air purifier if it's not already on, set it to a high preset and enable oscillation to improve air circulation, then verify the purifier reports state 'on'. This should help reduce dust and irritation in the short term. If you'd like, I can also lower humidity, run other fans, or open a window if available."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""Man the bathroom air feels kinda dusty my throat is a bit scratchy and my eyes feel gritty, its annoying me a little"",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":100,""preset_mode"":""high""},""type"":""action""}],""name"":""Selector_1"",""type"":""selector""},{""children"":[{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/oscillate"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanOscillate"",""name"":""Fanoscillate"",""parameters"":{""oscillating"":true},""type"":""action""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/set_preset_mode"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanSetPresetMode"",""name"":""Fansetpresetmode"",""parameters"":{""preset_mode"":""high""},""type"":""action""}],""name"":""Parallel_2"",""policy"":""success_on_all"",""type"":""parallel""},{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""WaitForStateIson"",""operator"":""=="",""poll_interval_seconds"":2,""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""timeout_seconds"":10,""type"":""wait_condition""}],""name"":""improve_bathroom_air_quality"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_25""}",assertion,0,false,,fresh_planning,2,3671,1890,0,0,0,1,220,78,1,3775,1517,0,0,0
simuhome_qt2_feasible_seed_25,2026-07-31T20:48:50.169935+03:00,gpt-5-mini|direct_code,failed,158.273,4,8311,3025,"{""code"":null,""explanation"":""User reports dusty air and irritation in bathroom. Plan: idempotently ensure the bathroom air purifier is on. If it's already on, do nothing. Otherwise, turn the purifier on using FanTurnOn with a high preset (turbo) and full percentage (100%). Then wait up to 10s, polling every 2s, for the purifier state to report 'on' to confirm the command succeeded."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""Man the bathroom air feels kinda dusty my throat is a bit scratchy and my eyes feel gritty, its annoying me a little"",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""},{""children"":[{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":100,""preset_mode"":""turbo""},""type"":""action""},{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""WaitForStateIson"",""operator"":""=="",""poll_interval_seconds"":2,""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""timeout_seconds"":10,""type"":""wait_condition""}],""name"":""Sequence_1"",""type"":""sequence""}],""name"":""improve_bathroom_air_quality"",""type"":""selector""},""workspace_id"":""simuhome_qt2_feasible_seed_25""}",assertion,0,false,,fresh_planning,2,3600,1624,0,0,0,1,225,78,1,4486,1323,0,0,0
simuhome_qt2_feasible_seed_25,2026-07-31T20:52:51.005030+03:00,gpt-5-mini|direct_code,passed,65.24,4,7412,2768,"{""code"":null,""explanation"":""If the bathroom air purifier is already on, do nothing. Otherwise, turn on the bathroom air purifier at 80% and wait up to 15 seconds (polling every 1 second) for its state to become 'on'. This helps clear dusty air."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""the bathroom air feels dusty"",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":80},""type"":""action""}],""name"":""Selector_1"",""type"":""selector""},{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""WaitForStateIson"",""operator"":""=="",""poll_interval_seconds"":1,""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""timeout_seconds"":15,""type"":""wait_condition""}],""name"":""Improve bathroom air"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_25""}",,0,false,,fresh_planning,2,3368,1430,0,0,0,1,228,78,1,3816,1260,0,0,0
simuhome_qt2_feasible_seed_25,2026-07-31T20:55:14.316917+03:00,gpt-5-mini|direct_code,failed,66.934,4,7322,3246,"{""code"":null,""explanation"":""Turn on the bathroom air purifier at full speed if it is not already on, enable oscillation to circulate air, and verify the purifier reports it is on. This addresses dusty air and irritation by increasing air filtration and circulation. If you prefer a lower fan percentage or a preset mode instead of 100%, tell me and I will adjust the parameters."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""Man the bathroom air feels kinda dusty my throat is a bit scratchy and my eyes feel gritty, its annoying me a little"",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":100},""type"":""action""}],""name"":""Selector_1"",""type"":""selector""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/oscillate"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanOscillate"",""name"":""Fanoscillate"",""parameters"":{""oscillating"":true},""type"":""action""},{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""}],""name"":""improve_bathroom_air"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_25""}",assertion,0,false,,fresh_planning,2,3434,1993,0,0,0,1,210,78,1,3678,1175,0,0,0
simuhome_qt2_feasible_seed_25,2026-07-31T20:57:35.852907+03:00,gpt-5-mini|direct_code,failed,152.3,4,7473,2988,"{""code"":null,""explanation"":""User reports dusty bathroom air and irritation. Plan: (1) If the bathroom air purifier is already on, do nothing. Otherwise, turn the purifier on at high (100%) using FanTurnOn. (2) Wait up to 10 seconds for the purifier state to report 'on'. (3) Enable oscillation to circulate cleaned air. This uses only available affordances for the bathroom purifier. The plan is feasible."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""Man the bathroom air feels kinda dusty my throat is a bit scratchy and my eyes feel gritty, its annoying me a little"",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":100,""preset_mode"":""high""},""type"":""action""}],""name"":""Selector_1"",""type"":""selector""},{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""WaitForStateIson"",""operator"":""=="",""poll_interval_seconds"":1,""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""timeout_seconds"":10,""type"":""wait_condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/oscillate"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanOscillate"",""name"":""Fanoscillate"",""parameters"":{""oscillating"":true},""type"":""action""}],""name"":""improve_bathroom_air"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_25""}",assertion,0,false,,fresh_planning,2,3509,1567,0,0,0,1,217,78,1,3747,1343,0,0,0
simuhome_qt2_feasible_seed_25,2026-07-31T21:01:23.931877+03:00,gpt-5-mini|direct_code,failed,168.3,4,7420,4060,"{""code"":null,""explanation"":""Turn on and maximize the bathroom air purifier to reduce dust/grittiness: 1) verify the purifier is available; 2) if it's already on do nothing, otherwise turn it on (manual mode) at 100% to quickly clean the air; 3) enable oscillation to circulate air; 4) set fan percentage to 100 to ensure full speed. This uses the bathroom air purifier affordances. If the purifier becomes unavailable the plan will fail. No numeric environmental target was provided, and the environment sensor reading (35.555) is observed but no target was requested."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""Man the bathroom air feels kinda dusty my throat is a bit scratchy and my eyes feel gritty, its annoying me a little"",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/available"",""expected_value"":true,""name"":""CheckAvailableIsTrue"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/available"",""type"":""condition""},{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":100,""preset_mode"":""manual""},""type"":""action""}],""name"":""Selector_1"",""type"":""selector""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/oscillate"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanOscillate"",""name"":""Fanoscillate"",""parameters"":{""oscillating"":true},""type"":""action""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/set_percentage"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanSetPercentage"",""name"":""Fansetpercentage"",""parameters"":{""percentage"":100},""type"":""action""}],""name"":""improve_bathroom_air_quality_sequence"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_25""}",assertion,0,false,,fresh_planning,2,3621,1628,0,0,0,1,229,78,1,3570,2354,0,0,0
